p2,score
ENOSF1,17.195195195195193
ENOX1,7.296296296296295
ENOX2,7.996996996996996
ENPEP,26.84284284284284
ENPP1,30.659659659659656
ENPP2,27.579579579579576
ENPP3,30.685685685685684
ENPP4,14.279279279279278
ENPP5,14.08208208208208
ENPP6,14.943943943943943
ENPP7,11.107107107107106
ENSA,15.43143143143143
ENSG00000026036,10.192192192192191
ENSG00000100926,20.05405405405405
ENSG00000111780,18.986986986986985
ENSG00000115239,16.037037037037035
ENSG00000123584,6.3523523523523515
ENSG00000124593,12.201201201201199
ENSG00000131152,0.4194194194194193
ENSG00000132716,20.960960960960957
ENSG00000137843,23.850850850850847
ENSG00000142539,32.63963963963963
ENSG00000144785,30.18618618618618
ENSG00000150076,1.6486486486486485
ENSG00000158164,6.718718718718717
ENSG00000158427,5.582582582582582
ENSG00000160201,41.248248248248245
ENSG00000160202,16.49049049049049
ENSG00000164096,0.1531531531531531
ENSG00000167377,7.47147147147147
ENSG00000173366,62.7067067067067
ENSG00000182974,4.264264264264264
ENSG00000183628,8.379379379379378
ENSG00000183706,4.6006006006006
ENSG00000184761,2.357357357357357
ENSG00000187695,1.2182182182182182
ENSG00000196136,31.23423423423423
ENSG00000197584,3.565565565565565
ENSG00000198590,2.328328328328328
ENSG00000203546,11.142142142142141
ENSG00000204422,6.250250250250249
ENSG00000205457,6.956956956956956
ENSG00000213599,1.6126126126126121
ENSG00000214026,26.097097097097095
ENSG00000223953,17.466466466466464
ENSG00000224916,6.345345345345344
ENSG00000228049,24.301301301301297
ENSG00000229117,21.646646646646644
ENSG00000233024,1.6276276276276276
ENSG00000233050,3.6586586586586582
ENSG00000233438,0.1531531531531531
ENSG00000233757,2.876876876876876
ENSG00000233917,34.23523523523523
ENSG00000237847,0.1531531531531531
ENSG00000239665,14.048048048048047
ENSG00000239789,25.815815815815814
ENSG00000239810,3.214214214214214
ENSG00000241489,3.474474474474474
ENSG00000242631,11.665665665665664
ENSG00000242852,2.974974974974974
ENSG00000244255,14.950950950950949
ENSG00000248235,10.996996996996995
ENSG00000248405,6.086086086086086
ENSG00000248751,5.734734734734733
ENSG00000248993,6.017017017017016
ENSG00000249141,5.652652652652652
ENSG00000249209,38.23723723723723
ENSG00000249240,1.5845845845845843
ENSG00000249319,15.54154154154154
ENSG00000249590,11.467467467467465
ENSG00000249624,1.8358358358358358
ENSG00000249884,28.82282282282282
ENSG00000249967,9.696696696696696
ENSG00000250210,2.445445445445445
ENSG00000250232,15.369369369369366
ENSG00000250264,7.070070070070068
ENSG00000250349,22.034034034034033
ENSG00000250424,10.15215215215215
ENSG00000250644,12.947947947947945
ENSG00000251184,5.335335335335334
ENSG00000251246,9.200200200200198
ENSG00000251357,3.3693693693693687
ENSG00000251537,4.72072072072072
ENSG00000251569,1.1241241241241238
ENSG00000253117,4.122122122122122
ENSG00000254469,0.1531531531531531
ENSG00000254536,25.010010010010006
ENSG00000254706,6.542542542542542
ENSG00000254979,1.421421421421421
ENSG00000255245,0.1531531531531531
ENSG00000255432,0.1531531531531531
ENSG00000255439,0.7977977977977975
ENSG00000255641,2.9989989989989985
ENSG00000255730,13.119119119119118
ENSG00000255767,10.259259259259258
ENSG00000255819,27.897897897897895
ENSG00000255835,11.320320320320318
ENSG00000255863,21.19819819819819
ENSG00000256349,15.105105105105105
ENSG00000256514,1.8538538538538538
ENSG00000256591,7.047047047047046
ENSG00000256825,5.349349349349348
ENSG00000257184,6.46146146146146
ENSG00000257390,16.850850850850847
ENSG00000257411,50.628628628628626
ENSG00000257767,44.124124124124116
ENSG00000257921,21.493493493493492
ENSG00000258130,13.460460460460459
ENSG00000258150,13.460460460460459
ENSG00000258466,18.196196196196194
ENSG00000258472,12.404404404404403
ENSG00000258555,21.51351351351351
ENSG00000258674,25.405405405405403
ENSG00000258724,37.03003003003003
ENSG00000258728,3.9939939939939935
ENSG00000258818,0.1531531531531531
ENSG00000258838,35.29929929929929
ENSG00000258881,2.4474474474474466
ENSG00000258941,7.470470470470469
ENSG00000258947,61.99599599599598
ENSG00000258973,9.560560560560559
ENSG00000258989,17.072072072072068
ENSG00000259040,14.229229229229228
ENSG00000259060,5.0090090090090085
ENSG00000259066,3.9779779779779774
ENSG00000259132,0.7037037037037037
ENSG00000259316,16.44344344344344
ENSG00000259371,15.218218218218215
ENSG00000259680,0.9199199199199197
ENSG00000259784,5.473473473473472
ENSG00000260170,13.52152152152152
ENSG00000260272,6.74174174174174
ENSG00000260300,2.9029029029029023
ENSG00000260342,45.99199199199199
ENSG00000260371,7.571571571571571
ENSG00000260537,16.768768768768766
ENSG00000260548,0.1531531531531531
ENSG00000260836,47.709709709709706
ENSG00000260861,0.6076076076076076
ENSG00000260869,2.489489489489489
ENSG00000260914,18.56356356356356
ENSG00000261130,5.266266266266266
ENSG00000261717,1.7097097097097094
ENSG00000261832,19.626626626626624
ENSG00000262660,53.464464464464456
ENSG00000263020,22.79379379379379
ENSG00000263136,7.176176176176176
ENSG00000263264,0.1531531531531531
ENSG00000263620,15.84184184184184
ENSG00000264668,3.36036036036036
ENSG00000264813,51.065065065065056
ENSG00000265118,0.9299299299299297
ENSG00000265303,1.071071071071071
ENSG00000266202,0.1591591591591591
ENSG00000266953,38.969969969969966
ENSG00000267001,3.3293293293293287
ENSG00000267140,15.512512512512512
ENSG00000267157,9.410410410410408
ENSG00000267168,3.142142142142142
ENSG00000267173,1.1261261261261257
ENSG00000267179,4.723723723723723
ENSG00000267261,68.58358358358358
ENSG00000267318,11.03203203203203
ENSG00000267335,1.4564564564564564
ENSG00000267360,4.16116116116116
ENSG00000267561,6.772772772772773
ENSG00000267618,40.21121121121121
ENSG00000267740,20.82082082082082
ENSG00000267748,6.39139139139139
ENSG00000267881,9.825825825825826
ENSG00000268083,18.659659659659656
ENSG00000268133,1.5485485485485482
ENSG00000268163,1.1261261261261257
ENSG00000268187,3.2902902902902897
ENSG00000268221,15.954954954954953
ENSG00000268361,5.1341341341341336
ENSG00000268434,58.5165165165165
ENSG00000268465,13.03303303303303
ENSG00000268500,16.476476476476474
ENSG00000268643,39.17417417417417
ENSG00000268714,1.1401401401401399
ENSG00000268750,1.632632632632632
ENSG00000268861,19.183183183183182
ENSG00000268870,1.2932932932932928
ENSG00000269026,1.1261261261261257
ENSG00000269035,3.1461461461461453
ENSG00000269095,1.7317317317317313
ENSG00000269533,1.576576576576576
ENSG00000269547,24.910910910910907
ENSG00000269590,11.672672672672672
ENSG00000269905,19.632632632632628
ENSG00000269948,2.9459459459459456
ENSG00000270011,3.988988988988988
ENSG00000270024,29.7067067067067
ENSG00000270136,6.534534534534534
ENSG00000270249,27.28428428428428
ENSG00000270299,0.7617617617617616
ENSG00000270386,7.458458458458457
ENSG00000271254,0.1871871871871872
ENSG00000271449,9.468468468468467
ENSG00000271786,32.53753753753753
ENSG00000271810,25.841841841841838
ENSG00000272617,16.668668668668666
ENSG00000272752,5.806806806806806
ENSG00000272762,15.32332332332332
ENSG00000272772,95.52352352352351
ENSG00000272822,41.03103103103103
ENSG00000272980,24.959959959959956
ENSG00000273049,5.018018018018017
ENSG00000273136,0.6016016016016016
ENSG00000273154,1.5025025025025025
ENSG00000273155,12.547547547547547
ENSG00000273171,6.213213213213213
ENSG00000273217,9.694694694694693
ENSG00000273291,1.1261261261261257
ENSG00000273303,5.982982982982982
ENSG00000273398,25.08408408408408
ENSG00000273554,7.4404404404404385
ENSG00000273637,8.381381381381381
ENSG00000273696,7.3873873873873865
ENSG00000273748,14.206206206206204
ENSG00000274068,0.2082082082082082
ENSG00000274175,0.1531531531531531
ENSG00000274276,51.89189189189189
ENSG00000274847,1.6526526526526524
ENSG00000275217,3.2902902902902897
ENSG00000275249,0.2072072072072072
ENSG00000275674,0.6576576576576575
ENSG00000275740,4.944944944944945
ENSG00000276418,9.923923923923923
ENSG00000276612,38.48348348348348
ENSG00000276911,7.7507507507507505
ENSG00000277117,14.495495495495494
ENSG00000277666,3.183183183183183
ENSG00000277669,7.030030030030029
ENSG00000277737,5.738738738738738
ENSG00000278289,7.365365365365364
ENSG00000278299,12.077077077077075
ENSG00000278522,29.568568568568562
ENSG00000278782,0.4314314314314313
ENSG00000278848,3.478478478478478
ENSG00000278882,15.670670670670667
ENSG00000279058,11.649649649649648
ENSG00000279132,0.1531531531531531
ENSG00000279168,0.1531531531531531
ENSG00000279229,0.4314314314314314
ENSG00000279316,2.155155155155155
ENSG00000279342,0.6856856856856857
ENSG00000279392,43.361361361361354
ENSG00000279458,2.715715715715715
ENSG00000279493,0.6116116116116115
ENSG00000279508,0.1531531531531531
ENSG00000279515,1.005005005005005
ENSG00000279533,0.2032032032032032
ENSG00000279576,6.225225225225224
ENSG00000279624,25.827827827827825
ENSG00000279765,41.724724724724716
ENSG00000279782,23.4064064064064
ENSG00000279890,9.045045045045043
ENSG00000279906,0.7027027027027026
ENSG00000279928,16.500500500500497
ENSG00000280108,1.3593593593593594
ENSG00000280178,0.7167167167167166
ENSG00000280267,1.135135135135135
ENSG00000280297,2.9799799799799795
ENSG00000280433,5.930930930930931
ENTHD1,23.150150150150147
ENTHD2,8.37137137137137
ENTPD1,38.92192192192192
ENTPD2,15.979979979979978
ENTPD3,22.777777777777775
ENTPD4,9.662662662662662
ENTPD5,18.618618618618616
ENTPD6,15.495495495495494
ENTPD7,8.885885885885884
ENTPD8,22.209209209209206
ENY2,36.17417417417417
EOGT,11.09109109109109
EOMES,41.29129129129129
EP300,142.91391391391392
EP400,63.59059059059058
EP400NL,47.221221221221214
EPAS1,40.15215215215215
EPB41,36.027027027027025
EPB41L1,32.27127127127127
EPB41L2,25.078078078078075
EPB41L3,31.211211211211207
EPB41L4A,15.87187187187187
EPB41L4B,12.706706706706704
EPB41L5,14.71171171171171
EPB42,11.692692692692692
EPC1,30.623623623623622
EPC2,30.592592592592588
EPCAM,40.61861861861861
EPDR1,10.073073073073072
EPG5,14.098098098098097
EPGN,13.227227227227226
EPHA1,33.87287287287287
EPHA10,14.091091091091087
EPHA2,53.61861861861861
EPHA3,29.441441441441437
EPHA4,42.02002002002001
EPHA5,37.91891891891891
EPHA6,28.402402402402398
EPHA7,34.87187187187187
EPHA8,19.139139139139136
EPHB1,39.087087087087085
EPHB2,41.73173173173173
EPHB3,32.73073073073073
EPHB4,35.57157157157157
EPHB6,24.867867867867865
EPHX1,31.302302302302298
EPHX2,53.59159159159159
EPHX3,13.98298298298298
EPHX4,13.72172172172172
EPM2A,23.995995995995994
EPM2AIP1,3.1661661661661658
EPN1,39.06306306306306
EPN2,32.77077077077077
EPN3,29.188188188188185
EPO,37.187187187187185
EPOR,22.056056056056054
EPPIN,13.343343343343342
EPPK1,23.74474474474474
EPRS,132.58858858858858
EPS15,59.07607607607607
EPS15L1,38.94294294294294
EPS8,30.667667667667665
EPS8L1,9.497497497497497
EPS8L2,18.512512512512508
EPS8L3,12.666666666666664
EPSTI1,10.620620620620619
EPT1,20.403403403403402
EPX,12.013013013013012
EPYC,17.39339339339339
EQTN,17.708708708708706
ERAL1,32.75475475475475
ERAP1,29.64664664664664
ERAP2,19.777777777777775
ERAS,17.73473473473473
ERBB2,121.54554554554554
ERBB2IP,34.387387387387385
ERBB3,56.47747747747747
ERBB4,65.32632632632632
ERC1,34.33633633633633
ERC2,31.540540540540537
ERCC1,39.569569569569566
ERCC2,43.15915915915915
ERCC3,46.75575575575575
ERCC4,36.85385385385385
ERCC5,44.885885885885884
ERCC6,40.583583583583575
ERCC6L,49.19619619619619
ERCC6L2,23.742742742742738
ERCC8,23.59059059059059
EREG,25.809809809809806
ERF,13.283283283283282
ERG,11.973973973973973
ERGIC1,22.032032032032028
ERGIC2,28.05305305305305
ERGIC3,24.584584584584583
ERH,47.17717717717717
ERI1,19.23323323323323
ERI2,6.095095095095094
ERI3,17.766766766766764
ERICH1,8.812812812812812
ERICH2,1.5035035035035034
ERICH3,15.012012012012011
ERICH4,0.8198198198198197
ERICH5,2.379379379379379
ERICH6,4.385385385385385
ERICH6B,3.103103103103103
ERLEC1,27.496496496496494
ERLIN1,18.296296296296294
ERLIN2,22.17917917917918
ERMAP,8.37137137137137
ERMARD,5.21021021021021
ERMN,28.18418418418418
ERMP1,6.353353353353353
ERN1,44.61261261261261
ERN2,21.047047047047045
ERO1L,23.076076076076074
ERO1LB,16.196196196196194
ERP27,15.66366366366366
ERP29,15.414414414414413
ERP44,21.699699699699696
ERRFI1,16.215215215215213
ERV3-1,2.314314314314314
ERVFRD-1,5.320320320320319
ERVK-10,1.086086086086086
ERVK-24,0.2042042042042042
ERVMER34-1,1.8278278278278277
ERVV-1,3.0800800800800796
ERVV-2,1.8668668668668666
ERVW-1,14.047047047047045
ESAM,10.276276276276274
ESCO1,26.3043043043043
ESCO2,36.707707707707705
ESD,24.589589589589586
ESF1,41.388388388388385
ESM1,14.54154154154154
ESPL1,60.487487487487485
ESPN,33.682682682682675
ESPNL,11.330330330330328
ESR1,145.2992992992993
ESR2,52.042042042042034
ESRP1,22.906906906906904
ESRP2,13.372372372372372
ESRRA,35.16016016016016
ESRRB,37.17117117117117
ESRRG,28.75575575575575
ESX1,17.420420420420417
ESYT1,18.725725725725724
ESYT2,17.28128128128128
ESYT3,13.395395395395393
ETAA1,14.823823823823822
ETF1,66.72772772772772
ETFA,50.66066066066065
ETFB,41.05405405405405
ETFDH,37.60060060060059
ETHE1,19.37137137137137
ETNK1,18.945945945945944
ETNK2,20.786786786786784
ETNPPL,25.877877877877875
ETS1,48.55355355355355
ETS2,29.784784784784783
ETV1,31.69369369369369
ETV2,9.578578578578577
ETV3,13.162162162162161
ETV3L,1.7957957957957955
ETV4,30.19419419419419
ETV5,24.867867867867865
ETV6,31.350350350350347
ETV7,9.943943943943943
EVA1A,10.79079079079079
EVA1B,5.9589589589589576
EVA1C,6.902902902902902
EVC,7.779779779779779
EVC2,17.06106106106106
EVI2A,10.885885885885884
EVI2B,18.216216216216214
EVI5,14.696696696696694
EVI5L,11.784784784784783
EVL,20.532532532532528
EVPL,31.829829829829823
EVPLL,15.046046046046042
EVX1,14.85185185185185
EVX2,11.374374374374373
EWSR1,59.57157157157157
EXD1,13.952952952952952
EXD2,10.573573573573572
EXD3,8.126126126126126
EXO1,73.53753753753753
EXO5,4.9739739739739735
EXOC1,14.334334334334333
EXOC2,33.53753753753753
EXOC3,29.82482482482482
EXOC3L1,10.944944944944943
EXOC3L2,14.151151151151149
EXOC3L4,14.776776776776774
EXOC4,37.109109109109106
EXOC5,26.188188188188185
EXOC6,31.327327327327325
EXOC6B,25.607607607607605
EXOC7,41.01401401401401
EXOC8,27.01601601601601
EXOG,10.3013013013013
EXOSC1,29.552552552552548
EXOSC10,64.21721721721721
EXOSC2,44.46546546546546
EXOSC3,43.29729729729729
EXOSC4,44.49649649649649
EXOSC5,45.13613613613613
EXOSC6,24.966966966966964
EXOSC7,36.4044044044044
EXOSC8,28.589589589589586
EXOSC9,37.18218218218218
EXPH5,10.965965965965966
EXT1,18.336336336336334
EXT2,12.308308308308307
EXTL1,14.218218218218217
EXTL2,10.851851851851851
EXTL3,13.873873873873872
EYA1,32.4024024024024
EYA2,16.221221221221217
EYA3,19.549549549549546
EYA4,28.417417417417415
EYS,23.311311311311307
EZH1,35.67567567567567
EZH2,101.23223223223222
EZR,53.26526526526526
F10,20.975975975975974
F11,25.039039039039036
F11R,20.438438438438435
F12,24.100100100100097
F13A1,32.99399399399399
F13B,24.081081081081077
F2,56.85485485485485
F2R,27.705705705705704
F2RL1,14.9019019019019
F2RL2,16.074074074074073
F2RL3,11.828828828828827
F3,34.53853853853853
F5,22.7007007007007
F7,24.663663663663662
F8,22.88188188188188
F8A1,2.682682682682682
F8A2,3.0810810810810807
F8A3,1.6836836836836835
F9,27.05305305305305
FA2H,61.9159159159159
FAAH,24.77377377377377
FAAH2,14.857857857857855
FABP1,45.406406406406404
FABP12,8.388388388388387
FABP2,25.599599599599596
FABP3,32.26326326326326
FABP4,46.77577577577577
FABP5,27.57357357357357
FABP6,21.244244244244243
FABP7,28.73373373373373
FABP9,9.446446446446444
FADD,36.546546546546544
FADS1,30.232232232232228
FADS2,29.41541541541541
FADS3,15.228228228228225
FADS6,4.817817817817818
FAF1,27.955955955955954
FAF2,42.83983983983984
FAH,24.129129129129126
FAHD1,14.359359359359358
FAHD2A,14.179179179179178
FAHD2B,12.453453453453452
FAIM,8.804804804804805
FAIM2,52.43043043043043
FAIM3,5.3173173173173165
FAM101A,7.872872872872872
FAM101B,7.213213213213213
FAM102A,9.333333333333332
FAM102B,4.171171171171171
FAM103A1,5.031031031031031
FAM104A,0.1911911911911911
FAM104B,5.645645645645645
FAM105A,7.054054054054053
FAM106A,3.4804804804804803
FAM107A,21.749749749749746
FAM107B,10.09109109109109
FAM109A,10.600600600600599
FAM109B,5.2872872872872865
FAM110A,5.597597597597598
FAM110B,11.740740740740739
FAM110C,6.3073073073073065
FAM110D,2.7547547547547544
FAM111A,7.451451451451451
FAM111B,14.260260260260258
FAM114A1,6.929929929929929
FAM114A2,10.655655655655655
FAM115A,2.3473473473473465
FAM115C,7.320320320320319
FAM117A,2.0670670670670668
FAM117B,7.674674674674674
FAM118A,8.156156156156156
FAM118B,2.6286286286286282
FAM120A,11.132132132132131
FAM120AOS,2.3603603603603602
FAM120B,9.21121121121121
FAM120C,8.084084084084083
FAM122A,8.878878878878878
FAM122B,7.343343343343342
FAM122C,6.103103103103102
FAM124A,4.793793793793793
FAM124B,6.994994994994994
FAM126A,9.871871871871871
FAM126B,7.431431431431431
FAM127A,3.799799799799799
FAM127B,3.7267267267267266
FAM127C,2.791791791791791
FAM129A,7.559559559559558
FAM129B,10.379379379379378
FAM129C,8.25125125125125
FAM131A,4.8258258258258255
FAM131B,28.500500500500497
FAM131C,5.877877877877878
FAM132A,5.132132132132132
FAM132B,5.583583583583583
FAM133A,3.107107107107107
FAM133B,3.398398398398398
FAM134A,6.3373373373373365
FAM134B,13.791791791791791
FAM134C,9.726726726726726
FAM135A,13.555555555555555
FAM135B,18.220220220220217
FAM136A,17.75175175175175
FAM13A,18.855855855855854
FAM13B,10.088088088088087
FAM13C,6.463463463463462
FAM149A,5.7757757757757755
FAM149B1,4.005005005005004
FAM150A,4.363363363363363
FAM150B,3.964964964964965
FAM151A,7.775775775775775
FAM151B,6.9539539539539525
FAM153A,4.777777777777777
FAM153B,4.475475475475474
FAM153C,1.6286286286286284
FAM154A,3.287287287287287
FAM154B,3.0990990990990985
FAM155A,14.294294294294293
FAM155B,8.212212212212211
FAM156A,1.5665665665665662
FAM156B,1.5665665665665662
FAM159A,1.1001001001001
FAM159B,2.987987987987988
FAM160A1,8.789789789789788
FAM160A2,6.648648648648648
FAM160B1,9.256256256256256
FAM160B2,2.069069069069069
FAM161A,16.503503503503502
FAM161B,5.656656656656656
FAM162A,11.599599599599598
FAM162B,8.078078078078077
FAM163A,4.633633633633633
FAM163B,32.61561561561561
FAM165B,1.5215215215215214
FAM166A,3.252252252252252
FAM166B,5.310310310310309
FAM167A,13.062062062062061
FAM167B,1.9949949949949948
FAM168A,6.5155155155155144
FAM168B,3.8078078078078073
FAM169A,8.284284284284283
FAM169B,2.9819819819819817
FAM170A,3.766766766766766
FAM170B,0.9979979979979978
FAM171A1,3.7877877877877872
FAM171A2,8.498498498498497
FAM171B,9.442442442442442
FAM172A,6.192192192192191
FAM173A,13.954954954954951
FAM173B,12.533533533533532
FAM174A,4.681681681681681
FAM174B,7.934934934934934
FAM175A,14.75075075075075
FAM175B,9.079079079079078
FAM177A1,6.485485485485485
FAM177B,2.3003003003003
FAM178A,5.925925925925925
FAM178B,3.6946946946946944
FAM179A,12.020020020020018
FAM179B,16.947947947947945
FAM180A,6.669669669669669
FAM180B,2.111111111111111
FAM181A,9.027027027027026
FAM181B,4.99099099099099
FAM182B,2.5495495495495493
FAM183A,1.3713713713713713
FAM183B,1.3173173173173172
FAM184A,6.275275275275274
FAM184B,9.586586586586584
FAM185A,4.454454454454454
FAM186A,5.769769769769769
FAM186B,2.059059059059059
FAM187A,10.174174174174173
FAM187B,2.8898898898898895
FAM188A,14.168168168168167
FAM188B,13.109109109109108
FAM189A1,11.18218218218218
FAM189A2,6.945945945945946
FAM189B,2.242242242242242
FAM192A,12.099099099099098
FAM193A,2.9389389389389384
FAM193B,1.8668668668668666
FAM195A,3.302302302302302
FAM195B,6.152152152152151
FAM196A,8.47047047047047
FAM196B,4.601601601601601
FAM198A,2.3463463463463463
FAM198B,4.996996996996996
FAM199X,2.83983983983984
FAM19A1,17.967967967967965
FAM19A2,9.094094094094093
FAM19A3,4.175175175175175
FAM19A4,8.499499499499498
FAM19A5,16.169169169169166
FAM200A,1.3233233233233233
FAM200B,1.6216216216216215
FAM204A,2.5575575575575575
FAM205A,2.254254254254254
FAM206A,4.091091091091091
FAM207A,7.932932932932933
FAM208A,10.367367367367365
FAM208B,6.754754754754754
FAM209A,2.424424424424424
FAM209B,1.4734734734734733
FAM20A,8.382382382382382
FAM20B,10.270270270270268
FAM20C,20.427427427427425
FAM210A,9.678678678678677
FAM210B,4.854854854854855
FAM212A,3.7047047047047044
FAM212B,6.396396396396396
FAM213A,4.956956956956956
FAM213B,8.377377377377377
FAM214A,10.747747747747747
FAM214B,10.042042042042041
FAM215A,0.6566566566566565
FAM216A,5.542542542542542
FAM216B,2.469469469469469
FAM217A,3.0450450450450446
FAM217B,2.8968968968968967
FAM218A,3.039039039039039
FAM219A,4.409409409409409
FAM219B,3.592592592592592
FAM21A,5.424424424424424
FAM21C,6.3573573573573565
FAM220A,0.1881881881881882
FAM221A,3.745745745745745
FAM221B,2.234234234234234
FAM222A,7.647647647647647
FAM222B,0.6006006006006005
FAM227A,3.371371371371371
FAM227B,0.6036036036036037
FAM228A,0.9009009009009009
FAM228B,2.0120120120120117
FAM229A,0.1531531531531531
FAM229B,2.2862862862862863
FAM231B,1.05005005005005
FAM231C,1.2472472472472471
FAM234A,5.911911911911912
FAM24A,0.7107107107107107
FAM24B,3.7947947947947944
FAM25A,2.7777777777777772
FAM25BP,0.4014014014014013
FAM25E,0.2632632632632632
FAM25HP,2.234234234234234
FAM26D,6.496496496496496
FAM26E,2.8948948948948945
FAM26F,8.940940940940939
FAM32A,11.788788788788787
FAM35A,3.9019019019019017
FAM3A,3.373373373373373
FAM3B,12.566566566566564
FAM3C,12.869869869869868
FAM3D,7.6606606606606595
FAM43A,4.753753753753753
FAM43B,13.679679679679676
FAM45A,3.2262262262262262
FAM46A,17.057057057057055
FAM46B,4.692692692692692
FAM46C,13.672672672672672
FAM46D,13.011011011011009
FAM47A,3.608608608608608
FAM47B,4.794794794794795
FAM47C,5.345345345345345
FAM47E,2.972972972972973
FAM47E-STBD1,2.263263263263263
FAM49A,9.197197197197196
FAM49B,8.003003003003002
FAM50A,10.010010010010008
FAM50B,9.100100100100098
FAM53A,6.120120120120119
FAM53B,8.858858858858857
FAM53C,6.763763763763763
FAM57A,5.147147147147146
FAM57B,10.31131131131131
FAM58A,11.061061061061059
FAM60A,11.095095095095093
FAM63A,13.197197197197195
FAM63B,9.939939939939938
FAM64A,22.091091091091087
FAM65A,6.288288288288287
FAM65B,16.300300300300297
FAM65C,2.9429429429429423
FAM69A,8.344344344344343
FAM69B,6.320320320320319
FAM69C,8.961961961961961
FAM71A,4.2942942942942945
FAM71B,2.7567567567567566
FAM71C,1.9489489489489487
FAM71D,3.407407407407407
FAM71E1,2.0760760760760757
FAM71E2,2.0060060060060056
FAM71F1,4.316316316316316
FAM71F2,0.42842842842842843
FAM72A,6.924924924924924
FAM72B,7.881881881881881
FAM72C,6.9289289289289275
FAM72D,7.245245245245244
FAM73A,5.548548548548548
FAM73B,5.125125125125124
FAM76A,1.6066066066066065
FAM76B,7.765765765765765
FAM78A,5.898898898898898
FAM78B,3.9459459459459456
FAM81A,10.213213213213212
FAM81B,2.9039039039039034
FAM83A,5.734734734734734
FAM83B,7.429429429429429
FAM83C,3.328328328328328
FAM83D,22.353353353353352
FAM83E,4.47047047047047
FAM83F,5.793793793793793
FAM83G,5.416416416416416
FAM83H,13.217217217217216
FAM84A,5.142142142142141
FAM84B,9.662662662662662
FAM86A,6.417417417417417
FAM86B1,6.479479479479479
FAM86B2,6.827827827827827
FAM86C1,9.363363363363362
FAM89A,4.433433433433432
FAM89B,8.95095095095095
FAM8A1,5.818818818818818
FAM90A1,5.1191191191191185
FAM90A26,0.1531531531531531
FAM91A1,11.367367367367367
FAM92A1,8.866866866866864
FAM92B,8.12012012012012
FAM96A,9.969969969969968
FAM96B,20.222222222222218
FAM98A,19.848848848848846
FAM98B,6.665665665665665
FAM98C,5.16016016016016
FAM9A,2.393393393393393
FAM9B,3.521521521521521
FAM9C,1.9399399399399397
FAN1,16.065065065065063
FANCA,30.005005005005003
FANCB,19.935935935935934
FANCC,18.395395395395393
FANCD2,45.28028028028028
FANCD2OS,3.8218218218218216
FANCE,15.446446446446444
FANCF,12.466466466466466
FANCG,22.119119119119116
FANCI,39.86186186186186
FANCL,21.904904904904903
FANCM,47.181181181181174
FANK1,18.446446446446444
FAP,27.691691691691688
FAR1,19.862862862862862
FAR2,12.192192192192191
FARP1,15.909909909909908
FARP2,9.481481481481481
FARS2,28.775775775775774
FARSA,31.238238238238235
FARSB,44.84484484484484
FAS,37.89589589589589
FASLG,39.13613613613613
FASN,62.48848848848848
FASTK,7.486486486486485
FASTKD1,5.206206206206206
FASTKD2,20.376376376376374
FASTKD3,10.390390390390388
FASTKD5,9.064064064064063
FAT1,34.463463463463455
FAT2,18.678678678678676
FAT3,26.318318318318315
FAT4,37.35435435435435
FATE1,8.546546546546546
FAU,104.08108108108107
FAXC,6.095095095095094
FAXDC2,16.23223223223223
FBF1,19.977977977977975
FBL,99.85685685685685
FBLIM1,20.842842842842842
FBLL1,66.14614614614614
FBLN1,30.148148148148145
FBLN2,23.12312312312312
FBLN5,21.212212212212208
FBLN7,10.892892892892892
FBN1,41.05405405405405
FBN2,32.37337337337337
FBN3,15.68368368368368
FBP1,37.05405405405405
FBP2,23.177177177177175
FBRS,3.2482482482482475
FBRSL1,3.923923923923923
FBXL12,15.834834834834831
FBXL13,18.927927927927925
FBXL14,22.416416416416414
FBXL15,14.598598598598597
FBXL16,29.750750750750747
FBXL17,26.421421421421417
FBXL18,5.444444444444445
FBXL19,68.18018018018017
FBXL2,14.976976976976974
FBXL20,14.995995995995994
FBXL22,10.575575575575574
FBXL3,21.787787787787785
FBXL4,16.703703703703702
FBXL5,11.181181181181179
FBXL6,16.475475475475474
FBXL7,23.546546546546544
FBXL8,2.6716716716716715
FBXO10,6.775775775775775
FBXO11,21.238238238238235
FBXO15,9.477477477477477
FBXO16,10.363363363363362
FBXO17,17.647647647647645
FBXO18,45.08408408408408
FBXO2,18.611611611611607
FBXO21,9.355355355355353
FBXO22,5.394394394394394
FBXO24,9.826826826826826
FBXO25,18.24224224224224
FBXO27,14.286286286286284
FBXO28,11.969969969969968
FBXO3,14.730730730730729
FBXO30,2.9879879879879874
FBXO31,4.219219219219219
FBXO32,32.08108108108108
FBXO33,9.473473473473472
FBXO34,7.4724724724724725
FBXO36,9.173173173173172
FBXO38,11.239239239239238
FBXO39,13.375375375375373
FBXO4,12.130130130130128
FBXO40,10.623623623623622
FBXO41,8.563563563563562
FBXO42,27.269269269269266
FBXO43,11.035035035035033
FBXO44,10.113113113113112
FBXO45,13.080080080080078
FBXO46,3.742742742742742
FBXO47,12.785785785785784
FBXO48,3.483483483483483
FBXO5,40.99299299299299
FBXO6,17.97097097097097
FBXO7,39.68468468468468
FBXO8,20.570570570570567
FBXO9,20.663663663663662
FBXW10,8.981981981981981
FBXW11,39.22222222222222
FBXW12,6.469469469469469
FBXW2,23.072072072072068
FBXW4,13.337337337337337
FBXW5,19.287287287287285
FBXW7,66.3173173173173
